Date,Open,High,Low,Close,Volume
3-Jul-95,23.92,27.65,23.79,27.05,3918055
1-Jun-95,23.23,24.69,21.96,23.86,3143531
1-May-95,23.33,24.32,22.74,23.11,3081281
3-Apr-95,20.44,24.07,20.44,23.51,3210868
1-Mar-95,18.67,21.15,18.67,20.41,2896913
1-Feb-95,17.98,18.95,17.95,18.70,1949794
3-Jan-95,18.26,19.38,17.46,17.92,2633042
1-Dec-94,17.55,18.54,17.11,18.26,2001085
1-Nov-94,18.48,18.70,16.90,17.58,2286423
3-Oct-94,17.24,18.98,16.74,18.51,2685571
1-Sep-94,16.62,17.73,16.55,17.30,2276009
1-Aug-94,15.38,17.42,15.28,17.02,2735156
1-Jul-94,14.66,15.69,13.54,15.38,2840450
1-Jun-94,15.65,16.15,14.44,14.60,2170900
2-May-94,14.29,15.93,13.98,15.65,2357728
4-Apr-94,13.17,14.79,12.77,14.29,2914294
1-Mar-94,13.14,14.63,12.77,13.57,2836800
1-Feb-94,14.13,14.26,12.92,13.14,2011957
3-Jan-94,14.13,14.91,13.60,14.04,2651366
1-Dec-93,13.60,14.88,13.11,14.04,2327568
1-Nov-93,11.43,13.95,11.37,13.39,3314657
1-Oct-93,10.47,11.59,10.47,11.43,2262438
1-Sep-93,11.37,11.52,10.25,10.44,1783676
2-Aug-93,11.03,11.40,10.10,11.37,1713604
1-Jul-93,12.33,12.36,10.22,11.06,2546785
1-Jun-93,13.23,13.51,12.05,12.27,1706022
3-May-93,12.21,13.42,11.71,13.11,2006495
1-Apr-93,12.80,13.20,11.77,12.08,2029242
1-Mar-93,13.60,14.20,12.39,12.64,2388517
1-Feb-93,12.92,13.64,12.11,13.51,2738889
4-Jan-93,12.86,13.23,11.40,12.80,4042210
1-Dec-92,16.99,17.11,12.11,12.52,4655940
2-Nov-92,16.65,17.36,15.13,16.96,2611700
1-Oct-92,20.13,20.16,16.15,16.62,3046672
1-Sep-92,21.52,22.05,19.88,20.06,1745757
3-Aug-92,23.48,23.67,21.12,21.52,1494109
1-Jul-92,24.32,24.94,22.95,23.54,1671581
1-Jun-92,22.49,24.50,21.93,24.32,1714568
1-May-92,22.67,23.45,22.39,22.55,1468025
1-Apr-92,20.75,22.55,20.28,22.55,1917800
2-Mar-92,21.58,22.42,20.65,20.75,1601600
3-Feb-92,22.36,23.17,21.52,21.58,1535900
2-Jan-92,22.11,24.38,22.08,22.36,1759577
2-Dec-91,22.64,22.95,20.75,22.11,2317066
1-Nov-91,24.44,25.19,22.95,22.98,1538650
1-Oct-91,25.75,26.03,24.04,24.41,1376865
3-Sep-91,24.29,26.43,24.25,25.75,1529080
1-Aug-91,25.09,25.28,22.86,24.07,1511727
1-Jul-91,24.25,25.59,23.76,25.16,1354504
3-Jun-91,26.34,26.68,24.01,24.13,1889120
1-May-91,25.47,26.46,24.97,26.37,1723381
1-Apr-91,28.29,28.51,25.37,25.59,2016372
1-Mar-91,31.86,33.54,27.58,28.29,2312135
1-Feb-91,31.43,34.72,31.21,31.99,2229600
2-Jan-91,28.04,31.58,26.21,31.49,2068931
3-Dec-90,28.45,28.82,27.48,28.08,1408010
1-Nov-90,26.18,28.60,26.06,28.23,1766309
1-Oct-90,26.61,27.42,23.91,26.21,1817086
4-Sep-90,25.09,27.14,25.03,26.43,1657536
1-Aug-90,27.79,27.92,23.98,25.31,1841452
2-Jul-90,29.19,30.59,27.45,27.70,1499314
1-Jun-90,29.94,30.37,28.88,29.19,1447661
1-May-90,27.20,30.34,26.80,29.81,1788750
2-Apr-90,26.12,27.64,26.09,27.08,1459250
1-Mar-90,25.78,27.17,25.68,26.37,1525940
1-Feb-90,24.50,26.21,24.22,25.81,1839121
